tempo_s,modulante_m_t,portadora_c_t,PM_s_PM,FM_s_FM,AM_DSB_s_AM
0.02236,0.1757023931014836,0.3090169943749687,0.39126931210038124,0.9662604278740784,0.0542950254207097
0.02237,0.16318122313631314,0.5877852522924811,0.651764865304775,0.9985321823995327,0.09591551641057348
0.02238,0.15065361105586428,0.8090169943749459,0.8509569726196061,0.932746058910632,0.12188133160814744
0.02239,0.1381200514288112,0.951056516295149,0.9701132489920083,0.7753967129905414,0.131359974942392
0.022400000000000003,0.12558103905862358,1.0,0.9980293229303239,0.5419617036488397,0.12558103905862358
0.022410000000000003,0.11303706896404667,0.9510565162951308,0.9320820285810064,0.25537496840695945,0.10750464102115867
0.022420000000000002,0.10048863635953752,0.8090169943749114,0.778475586026873,-0.05622948764481073,0.08129701455642648
0.022430000000000002,0.08793623663572545,0.5877852522924336,0.5516576968312866,-0.36228139797682274,0.05168762303657702
0.02244,0.07538036533986549,0.30901699437491276,0.27296052561803,-0.6327738411519472,0.02329381393220808
0.02245,0.06282151815625378,-2.4021027701749185e-14,-0.0314055941697485,-0.8412042758047185,-1.5090374278973114e-15
0.02246,0.05026019088667293,-0.30901699437495844,-0.3328170495713055,-0.9671688477746887,-0.015531253124511347
0.02247,0.03769687943081511,-0.5877852522924725,-0.602928651185585,-0.9983562514468702,-0.022157669786880576
0.022480000000000003,0.0251320797667012,-0.8090169943750064,-0.8163390596960124,-0.9317466551164953,-0.020332279635249518
0.022490000000000003,0.01256628793111467,-0.9510565162951807,-0.9529793289892762,-0.7738993644644183,-0.011951250022528092
0.022500000000000003,-2.450531559567883e-15,-1.0,-1.0,-0.5403023058680761,2.450531559567883e-15
0.022510000000000002,-0.012566287931119571,-0.9510565162951341,-0.9529793289892304,-0.253848286804967,0.011951250022532167
0.022520000000000002,-0.025132079766706103,-0.8090169943749177,-0.8163390596959252,0.05741166216815671,0.020332279635251253
0.02253,-0.03769687943082001,-0.5877852522924423,-0.6029286511855553,0.3630170766028072,0.022157669786882314
0.02254,-0.05026019088667783,-0.30901699437492297,-0.33281704957127034,0.6330794354179816,0.015531253124511079
0.02255,-0.06282151815625868,1.3240421985432947e-14,-0.03140559416971126,0.8412042758047126,-8.317834101544024e-16
0.02256,-0.07538036533987039,0.3090169943749482,0.2729605256180659,0.9670684612587592,-0.023293813932212266
0.022570000000000003,-0.08793623663573388,0.5877852522925556,0.5516576968314125,0.9984011843658686,-0.05168762303659272
0.022580000000000003,-0.10048863635954242,0.8090169943750001,0.7784755860269678,0.9321759547361408,-0.08129701455643935
0.022590000000000002,-0.11303706896405157,0.9510565162951774,0.932082028581061,0.7748982107256026,-0.10750464102116859
0.022600000000000002,-0.1255810390586285,1.0,0.9980293229303333,0.5419617036488578,-0.1255810390586285
0.02261,-0.13812005142881256,0.9510565162951374,0.9701132489919992,0.256137769536461,-0.13135997494239168
0.02262,-0.1506536110558656,0.809016994374924,0.8509569726195866,-0.054653858629338456,-0.12188133160814522
0.02263,-0.16318122313631803,0.587785252292451,0.6517648653047468,-0.3600741721896615,-0.09591551641057144
0.02264,-0.1757023931014885,0.30901699437493324,0.39126931210034693,-0.630326993357419,-0.05429502542070498
0.022650000000000003,-0.18821662663703354,-1.1614665399073274e-13,0.09396946507078276,-0.8390648250617775,2.1860731409314464e-14
0.022660000000000003,-0.2007234297024339,-0.30901699437504604,-0.2121725095769135,-0.9659551555007475,0.06202695094729697
0.022670000000000003,-0.21322230855052318,-0.587785252292547,-0.49836110691185065,-0.9986574891266738,0.12532892842576857
0.022680000000000002,-0.22571276974696594,-0.8090169943749937,-0.7376758178306588,-0.934019213585809,0.1826054665727454
0.022690000000000002,-0.23819432018974127,-0.9510565162951741,-0.9076034239106152,-0.7783748402627786,0.22653626036095256
0.0227,-0.2506664671286095,-1.0,-0.9921560663352162,-0.5469206898038295,0.2506664671286095
0.02271,-0.26312871818456524,-0.9510565162951408,-0.983375815974621,-0.2622271847081541,0.2502502820538185
0.02272,-0.2755805813692756,-0.8090169943749304,-0.8820841320848228,0.047965218591677745,0.22294937364746728
0.02273,-0.288021565104503,-0.5877852522924597,-0.6978055874550161,0.35345092690598123,0.1692948283106194
0.022740000000000003,-0.30045117824151907,-0.3090169943748354,-0.4478728863056987,0.6245010113884563,0.09284452005657216
0.022750000000000003,-0.3128689300804659,1.053660482744165e-13,-0.15579720797204377,0.8347553618897209,-3.296576279042341e-14
0.022760000000000002,-0.3252743303897706,0.30901699437503577,0.15094296740431448,0.9637839337864383,-0.10051529592439927
0.022770000000000002,-0.33766688942547035,0.5877852522925382,0.44348665816154814,0.9990684583931656,-0.19847561779178668
0.02278,-0.35004611795055396,0.8090169943749874,0.6943057143014255,0.9372127319032794,-0.2831932582369895
0.02279,-0.3624115272542758,0.9510565162951707,0.8797952508917941,0.7842648874945306,-0.34467384457566386
0.0228,-0.37476262917144954,1.0,0.9824954295340312,0.555121535671137,-0.37476262917144954
0.02281,-0.3870989361017201,0.9510565162951441,0.9927354510873212,0.2720729040830054,-0.36815296563045846
0.022820000000000003,-0.39941996102881977,0.8090169943748698,0.9095449243418962,-0.03736855387479577,-0.3231375363648634
0.022830000000000003,-0.4117252175397676,0.5877852522923764,0.7407466623561464,-0.3431442622576484,-0.24200601086674586
0.022840000000000003,-0.42401421984411347,0.30901699437484564,0.5022219559675783,-0.6155698589668116,-0.131027599788423
0.022850000000000002,-0.4362864827930885,-9.458544255810026e-14,0.2164172419578739,-0.8282159977859509,4.126635005710127e-14
0.022860000000000002,-0.448541521898765,-0.30901699437502556,-0.08976750430170605,-0.9604701364515704,0.13860695294955608
0.02287,-0.4607788533531831,-0.5877852522925295,-0.3875100871505791,-0.9995312225393088,0.2708390145692632
0.02288,-0.47299799404745047,-0.8090169943749811,-0.6487789836587649,-0.9416445829337368,0.3826634154896636
0.02289,-0.4851984615908152,-0.9510565162951674,-0.8489724989034735,-0.7924582984544966,0.4614511585923353
0.0229,-0.4973797743297092,-1.0,-0.9692357172020198,-0.5664676935121729,0.4973797743297092
0.022910000000000003,-0.5095414513667701,-0.9510565162951123,-0.9982370189382987,-0.2856029968288023,0.48460271764483576
0.022920000000000003,-0.5216830125797988,-0.8090169943748762,-0.9332367242200307,0.02290184030304547,0.4220504228537395
0.022930000000000002,-0.5338039786407553,-0.5877852522923852,-0.7803470016320784,0.32915176842463056,0.31376210626003537
