frequencia_Hz,magnitude_PM,magnitude_FM,magnitude_AM_DSB
9750.0,1.874241289886894e-12,2.4705151061536864e-12,1.1149530782434479e-12
9760.0,1.2947705371695258e-12,7.464180362037937e-12,7.981462616347331e-13
9770.0,3.1048061458840444e-12,8.757840267009768e-12,2.383601462373576e-13
9780.0,2.4855641649484075e-12,4.566582541928068e-12,5.232249059597001e-13
9790.0,1.1121655809630127e-12,4.3511246827141705e-12,2.895208577839026e-13
9800.0,2.811491616646011e-12,1.8681496657065637e-12,2.2210814148466564e-13
9810.0,4.762067995402851e-13,2.559666810268929e-12,4.797203176590459e-13
9820.0,1.9936274351106036e-12,1.087931443913624e-12,4.174977882691541e-13
9830.0,2.1219743894379244e-12,2.1696531762828198e-12,1.1727333946041764e-12
9840.0,2.049696279354757e-12,1.1067680265383853e-12,1.8561182947838433e-12
9850.0,1.1080809866481611e-12,2.3726823241170696e-12,1.7734637799622217e-12
9860.0,5.026985988562768e-12,1.3932260886728523e-12,4.053713986005481e-12
9870.0,5.127065003070785e-12,2.7257476714892157e-12,4.51803896977679e-12
9880.0,3.639143283589312e-12,2.3984437780790625e-12,2.5257006330730796e-12
9890.0,1.0268755121562346e-12,4.5538990550157495e-12,2.711283122664313e-12
9900.0,1.878420225426233e-12,1.7004325149626042e-12,8.17091934816554e-13
9910.0,3.694442966772035e-12,3.5961149686029524e-12,9.185566477003757e-13
9920.0,2.061706224366555e-12,2.529987517296296e-12,4.66548525552694e-13
9930.0,3.3169748295321784e-12,1.0948166084748717e-12,9.470646643846816e-13
9940.0,1.9919443486794754e-12,1.552542166202606e-12,1.1421977038937463e-12
9950.0,7.114983555200764e-13,6.834660854304076e-13,7.023735901976409e-13
9960.0,1.0251130612684995e-12,8.11817174047757e-13,1.5623887405531337e-13
9970.0,3.5452835317644496e-12,5.141460814981826e-13,7.946881495753122e-13
9980.0,5.2162109514745094e-12,1.0621013452083348e-12,7.308383787981763e-14
9990.0,2.952611256044609e-12,1.5793897023067882e-12,7.001745626699753e-13
10000.0,2.1514132601913788e-12,1.549184763914234e-12,5.117985435411469e-13
10010.0,3.813073538652708e-12,1.261001239690162e-12,1.0272668996847934e-12
10020.0,9.055558792057857e-13,1.2294892549744013e-12,3.286744539378676e-13
10030.0,1.2573370962818328e-12,1.0474888735279265e-12,4.332566906078731e-13
10040.0,1.425377768488635e-12,8.260877281039073e-13,2.428118080524403e-13
10050.0,8.411804151880126e-13,8.104630922699722e-13,3.6157346613034654e-13
10060.0,1.5859797013035269e-12,1.0360614768858282e-12,4.1831997657647934e-13
10070.0,2.4931859218519403e-12,1.1141775327192695e-12,4.825353241194359e-13
10080.0,1.8947702019326034e-12,2.107637922355204e-12,7.524710466002932e-13
10090.0,2.0085154314669326e-12,2.9345979995493256e-12,1.2553954978442802e-12
10100.0,3.277643189320712e-12,2.485243149103461e-12,8.66461350067448e-13
10110.0,4.40134130481962e-12,3.5053185930106945e-12,7.75639404348395e-13
10120.0,7.331958482429483e-13,7.993300362529366e-13,1.4016453519976823e-12
10130.0,1.5989586756283928e-12,2.0020608473050873e-12,2.83963925592802e-13
10140.0,2.948786732148396e-13,5.542089584987897e-13,7.203654202724121e-13
10150.0,2.108133998065716e-12,5.308553388339752e-13,2.39832498036883e-13
10160.0,1.5883620089054544e-12,1.71969006072218e-12,6.242091637632555e-13
10170.0,2.1886552363568745e-12,3.443845152960744e-13,8.814007443684831e-13
10180.0,2.212948319033223e-12,6.10323295313559e-13,3.984967426261244e-13
10190.0,3.39316824932504e-12,1.6116180865292925e-12,6.369144502354875e-13
10200.0,1.1648486608175537e-12,1.931408518872895e-12,1.4141552704458927e-13
10210.0,4.933560554879895e-12,1.7546956832473941e-12,6.286485151503848e-13
10220.0,4.0321075795944985e-12,3.32520655540167e-12,2.444703189030065e-13
10230.0,3.5927562862946722e-12,1.0538048758076213e-12,6.254960175274061e-13
10240.0,8.66580106532158e-13,5.221701525926503e-13,4.896286783931051e-13
10250.0,7.670549436074302e-13,4.635340689120787e-13,2.2138514415791048e-13
10260.0,1.3276536884094968e-12,9.720267514217322e-13,1.7954473401490872e-13
10270.0,1.5550593839714857e-12,2.0644972647382538e-12,1.0740256236626406e-13
10280.0,2.0591556407837978e-12,1.7459733199054982e-12,2.559351118485078e-13
10290.0,3.1533416696455574e-12,3.3043681008512336e-12,4.467181472916841e-13
10300.0,1.6604914788125023e-12,6.994898670251206e-12,5.13157817513933e-13
10310.0,1.2190400636385302e-12,4.950266647341476e-12,5.675013557293983e-13
10320.0,1.7203260947956714e-12,5.801587158590267e-13,1.1916613792186595e-12
10330.0,1.9736206090415598e-13,2.2887160876757562e-12,2.034662845843978e-13
10340.0,5.806429395162116e-13,1.7728426045048531e-12,1.5439233188954937e-13
10350.0,1.100531858386908e-12,8.920399511049087e-13,2.1633814263260405e-13
10360.0,1.2473042474111012e-12,1.169505097995727e-12,8.569658404802169e-13
10370.0,1.929310443557872e-12,1.8295033376229827e-12,3.046461486134658e-13
10380.0,1.6925401386609034e-12,2.73885623190055e-12,4.4239707283697817e-13
10390.0,2.447473324006097e-12,2.440266320833222e-12,5.576869685734758e-13
10400.0,2.3323265358702697e-12,5.500344947098982e-13,3.372970587183193e-13
10410.0,6.542092015547822e-13,2.6795757524456844e-12,5.820468870997021e-13
10420.0,2.1515056224545442e-12,6.523503621663307e-13,1.0725618323489251e-13
10430.0,2.4173364831452894e-12,9.321880665714256e-13,6.165372849715622e-13
10440.0,1.3698768872011968e-12,7.400798296165947e-13,7.052354372661214e-13
10450.0,7.130266540093427e-13,4.594748667951034e-13,4.3278156939887664e-13
10460.0,6.271786463385037e-13,8.099267503506172e-13,4.287365754327249e-13
10470.0,9.974686820506876e-13,1.8519398394701516e-13,2.0052203878724849e-13
10480.0,1.9223768983509106e-13,5.42459006645597e-13,4.623046880688825e-13
10490.0,1.9777346174926276e-12,8.10756993723801e-13,3.017825618700041e-13
10500.0,1.1157101684443384e-13,2.388409452647939e-12,3.4459947013037185e-13
10510.0,3.3197223871093484e-13,1.8216755263669723e-12,1.0617304576779288e-13
10520.0,1.1554024645327137e-12,2.296718180844393e-12,3.496066816587652e-13
10530.0,4.804749169307883e-13,1.0764577853993728e-12,3.8321119143503163e-13
10540.0,5.877620609841736e-13,4.2981620655465466e-13,2.251863808885186e-13
10550.0,1.2527770622366774e-12,3.928567169371359e-13,2.458885290507132e-13
10560.0,3.3709152722889506e-13,1.5685049528609143e-12,6.38062583462614e-13
10570.0,1.6167427344267615e-12,2.9548482975493025e-12,3.720486509233369e-13
10580.0,8.426597575246041e-13,1.7109376694831295e-12,4.682911435345181e-13
10590.0,2.248001565143647e-12,2.678430232759909e-12,6.012219426197617e-13
10600.0,6.390719432914042e-13,2.305239741545561e-12,4.885616231766173e-13
10610.0,1.6912800570462735e-12,2.9533809493300033e-12,4.2374839633307656e-13
10620.0,6.800282331606969e-13,2.0817235714763287e-12,4.809352191611877e-13
10630.0,3.3559507941770744e-13,1.564655842094975e-12,2.7581606200091245e-13
10640.0,9.808565584986822e-13,9.378907598184218e-13,2.9415412983596587e-13
10650.0,6.053544747451233e-13,8.947642130485312e-13,2.1480238558787267e-13
10660.0,4.577720444264065e-13,8.847100710395614e-13,1.5470796886092946e-13
10670.0,1.0749020977394083e-12,1.747796476463658e-13,3.189107384712399e-13
10680.0,5.386042384845597e-13,1.3044341963448368e-12,4.5047938806162415e-13
10690.0,1.2055924474434484e-12,2.1825933320566873e-12,6.783952751178725e-13
10700.0,1.2815793698467752e-12,2.1669432662796527e-12,1.4339128484718136e-12
10710.0,1.133072997185092e-12,2.571856127032957e-12,3.927893203298767e-13
10720.0,1.5528545649112343e-12,1.9828191809989983e-12,1.3409589031366725e-12
10730.0,1.7446332380948205e-12,2.1377790249025927e-12,8.33766297123e-13
10740.0,4.821026883808251e-13,4.353015802757213e-13,1.0764919943258863e-12
10750.0,9.559416992930983e-13,6.188199619151513e-13,2.7314635764579657e-13
10760.0,1.557175323653494e-12,4.031648883693632e-13,3.467497924811434e-13
10770.0,1.3782403207417404e-12,1.4361732317084699e-12,4.46165033104974e-13
10780.0,7.673764041484812e-13,2.0152960187432412e-12,5.798959451327348e-13
10790.0,2.2485747719089455e-12,1.9423092090845724e-12,5.342072841783816e-13
10800.0,1.2687596763052568e-12,2.950327476812422e-12,4.4113231617884567e-13
10810.0,1.087943962169949e-12,3.6902036563508555e-12,4.210449376093516e-13
10820.0,1.63147593815832e-12,1.6346202398595599e-12,8.145159288517113e-14
10830.0,6.480463075597898e-13,3.330129890334154e-12,7.12907509545934e-13
10840.0,1.4745601901024223e-12,2.2497508624607956e-12,2.295019794301192e-13
10850.0,6.976189392454141e-13,6.878372792864437e-13,6.44316581590142e-13
10860.0,1.7061052636475354e-12,1.6217736387977803e-12,6.077214589734674e-13
10870.0,1.3667516823172475e-12,1.6160176493325025e-12,4.016220412674241e-13
10880.0,1.1561330387498337e-12,1.7578499688959402e-12,5.987326581336787e-13
10890.0,1.2297066137046158e-12,3.084834500087411e-12,5.831948839175691e-13
10900.0,1.8511061211378072e-12,3.190950589866794e-12,1.6739938542199966e-12
10910.0,1.0170883250985063e-12,2.718931449622349e-12,3.855469845227902e-13
10920.0,1.041893178278883e-12,2.1831723844064524e-12,1.351377144368728e-12
10930.0,2.6689297109826134e-12,2.112735102968088e-12,8.181757128457276e-13
10940.0,1.910073510709148e-12,1.6015593192149832e-12,1.585995669349553e-12
10950.0,1.142606834984465e-12,8.860958952140849e-13,6.131176473251618e-13
10960.0,1.2796307432853465e-12,3.1212138926805744e-13,7.094996279185819e-13
10970.0,1.821715476894974e-12,2.9968483568740873e-13,1.1097400303008801e-13
10980.0,1.2940828575005548e-12,1.4982985417951854e-12,8.495541185616835e-13
10990.0,1.3751409614858732e-12,2.3945923991092143e-13,5.285672827875806e-13
11000.0,1.3131142078695018e-12,1.3430509859185635e-12,9.556981630634467e-13
11010.0,1.3330924204364534e-12,1.766844511729534e-12,4.852726909510258e-13
11020.0,9.042917592753121e-13,9.131537825633459e-13,8.201253378281598e-13
11030.0,2.8958533081754863e-12,1.7613974941302184e-12,9.309552563391608e-13
11040.0,7.935552143321445e-13,1.2346761913074572e-12,1.4373992816890529e-12
11050.0,2.0390745676537576e-12,3.162090242077031e-13,1.6088005288340399e-13
11060.0,7.947949306849155e-13,7.691383243503322e-13,4.562529581882311e-13
11070.0,1.1095479841459907e-12,1.657907960755252e-12,1.3674539707321312e-13
11080.0,1.209421826481558e-12,2.184698921027801e-12,2.3053707778051126e-13
11090.0,6.922105701968406e-13,3.6560960686678624e-12,6.773487997006337e-13
11100.0,4.641854462666861e-13,9.576009759345819e-12,6.124938450741569e-13
11110.0,7.769769670945462e-13,3.559036937348282e-12,1.0437437650492696e-12
11120.0,7.384048028162214e-13,2.9032563631511634e-12,7.542770933912439e-13
11130.0,6.178773827373765e-13,2.484654655602772e-12,3.0629304854329036e-13
11140.0,4.700130727616175e-13,2.1450859146279203e-12,8.251263889254365e-13
11150.0,7.569140340680864e-13,8.774411208801111e-13,9.432997446272142e-13
11160.0,1.7586823220468797e-12,1.3673554213132438e-12,1.4594671093358863e-12
11170.0,2.440345878108225e-12,5.159349560889209e-13,5.773243694219287e-13
11180.0,2.2154204393036085e-12,2.283734397053982e-12,6.80292044100982e-13
11190.0,4.075830636530031e-12,4.199552355957449e-13,4.4579553660836915e-13
11200.0,3.0132843186476757e-12,1.689775796961306e-12,1.2107840347187269e-12
11210.0,1.6511818344591446e-12,4.9206461562658763e-14,7.960160971539763e-13
11220.0,1.2425089308574443e-12,8.717539555893345e-13,7.283362548249821e-13
11230.0,1.3964898325320136e-12,5.092939678217759e-13,5.02230682070072e-13
11240.0,3.429840390613977e-12,2.144166975097454e-12,7.788301023454085e-13
11250.0,3.661953632302315e-13,2.4614327545863666e-12,5.052161691033215e-13
11260.0,1.7712483069376603e-12,3.1274513026654174e-12,3.7229168250865323e-13
11270.0,2.7206073048399542e-12,1.9367330157876076e-12,4.087215288074194e-13
11280.0,3.5922577439071853e-13,1.052855130577695e-12,6.748064741443428e-13
11290.0,2.644418448089683e-12,1.366597108235739e-12,3.971832447747646e-13
11300.0,1.1395337671428493e-12,1.9141117211380856e-12,5.083027966925521e-13
11310.0,5.32163437161423e-13,3.4035685537544987e-12,5.422081221221434e-13
11320.0,6.213425176139134e-13,1.6425235579513607e-12,4.154794371524569e-13
11330.0,9.451391089496625e-13,8.011377847517402e-13,2.655464803931174e-13
11340.0,9.970418847044119e-13,2.0481553292212813e-12,9.904835799650717e-13
11350.0,9.184971632737426e-13,1.2403772283189849e-12,1.003698373885134e-12
11360.0,2.618302922581963e-12,1.046363634010859e-12,1.1722866366816495e-12
11370.0,3.895103157833064e-12,6.343580283650385e-13,2.722956899726739e-13
11380.0,2.859912200518073e-12,9.935283541486221e-13,5.219708770355009e-13
11390.0,4.955883921932704e-12,2.8472707926466785e-12,8.348676200086649e-14
11400.0,1.833493757546968e-12,1.111987760804173e-12,7.128436939165072e-13
11410.0,4.94009670833769e-12,1.6840284843418515e-12,5.081312758131394e-13
11420.0,2.1653898703375677e-12,2.0893925802350222e-12,4.414534550986045e-13
11430.0,3.288240590510754e-12,2.0842591965986634e-12,2.461728434272094e-13
11440.0,1.6522148456454566e-12,1.0135655151743701e-13,2.5215759138762405e-13
11450.0,6.503201753598985e-13,1.0781782755316542e-12,3.6878802986157135e-13
11460.0,3.04187100497052e-13,2.2750653616319697e-12,3.9187625366089035e-13
11470.0,4.343072607765778e-13,1.9913683931182973e-12,2.801473592470862e-13
11480.0,1.3920003061735544e-12,3.4980245123403843e-12,4.157662776410415e-13
11490.0,9.178987762029632e-13,3.4935874765572067e-12,3.479287405533145e-13
11500.0,1.5082026398349391e-12,9.162717513103576e-13,4.746810083999966e-13
11510.0,1.1410003311624799e-12,3.0049577018837997e-12,2.118353516922429e-13
11520.0,7.234056641362753e-13,1.5678488791210184e-12,3.790132201859898e-13
11530.0,7.074478322009773e-13,1.2565425822974561e-12,2.843716912150928e-13
11540.0,8.147006502067398e-13,1.7803071859227228e-12,2.0237277136829367e-13
11550.0,9.818415689934137e-13,1.6277667490987251e-12,2.6661622983408785e-13
11560.0,2.2763099849783213e-12,1.9042007406721956e-12,2.748091699528887e-13
11570.0,1.4370745144757924e-12,2.080212181229077e-12,3.113672480655267e-13
11580.0,1.530488409468022e-12,1.9838786568624704e-12,6.115610068197349e-13
11590.0,2.743751315760661e-12,1.895890274639906e-12,3.569263906572374e-13
11600.0,3.1877431861791324e-12,4.867871265573012e-13,2.7123052363213043e-13
11610.0,1.6983804250932853e-12,1.330065702355464e-12,3.900946886828418e-13
11620.0,2.8214103016161643e-12,8.16800382553489e-13,5.088779575510077e-13
11630.0,2.5034776864806595e-12,8.464443067340665e-13,3.908312695110055e-13
11640.0,1.8201978425226013e-12,1.175210206989292e-12,7.164636363667236e-13
11650.0,5.624105494129302e-13,9.607274461530916e-13,4.915890403757209e-13
11660.0,3.484208753020834e-12,3.2621452646865824e-12,2.4630227277276947e-13
11670.0,5.410017302296605e-13,4.248264360511878e-12,5.289840893180214e-13
11680.0,8.237785742716364e-13,4.952187806392718e-12,2.9646139777677376e-13
11690.0,1.3469593786740875e-12,8.67668786601348e-12,5.740983507563562e-13
11700.0,3.955334509724584e-12,1.8067718139244232e-12,2.400387954249613e-13
11710.0,3.0779582325965244e-12,7.013082310679789e-12,3.61902331091253e-13
11720.0,2.0018904072912185e-12,4.637223022507479e-12,4.759725719755623e-13
11730.0,1.3722768408931283e-12,3.6278451903593483e-12,3.0196758942571766e-13
11740.0,9.091906833120789e-13,3.278991361567515e-12,4.574829277643222e-13
11750.0,3.146025532082295e-12,1.8267463643473847e-12,2.9035280687956183e-12
11760.0,2.228838431952369e-12,1.2638091805057345e-12,3.7085945634257075e-12
11770.0,2.0142752768287193e-12,2.005463270772559e-12,3.5599367450308804e-13
11780.0,4.423321650582701e-13,1.931240651674685e-12,1.1488807978638093e-13
11790.0,2.693349788734214e-12,2.9207337258913206e-12,5.616336762271041e-13
11800.0,2.2304908370024947e-12,1.1879422044256571e-12,1.9039454366459194e-13
11810.0,5.421587044910644e-13,2.826973068151669e-12,4.4026688066831373e-13
11820.0,1.2411674756262834e-12,1.6969003744187228e-12,5.464960285061695e-13
11830.0,1.090237340006201e-12,4.681896734144347e-13,6.623880313376821e-13
11840.0,5.854203469352982e-13,7.5688210439522e-13,1.1735395593458178e-12
11850.0,1.0159388033079315e-12,4.8206064796752575e-12,8.903851789400558e-13
11860.0,1.9406755689957593e-12,6.248431659227873e-12,8.167033262959262e-13
11870.0,1.3579419468253685e-12,1.3191330284315733e-12,8.9305303090968e-13
11880.0,2.4063605510555077e-12,2.6573732265844914e-12,3.575155550596856e-13
11890.0,9.621424391843295e-13,3.9415040142810895e-12,3.7462275098590386e-13
11900.0,8.821373419758898e-13,2.439708151546234e-13,1.2118374887164543e-13
11910.0,4.4090544906223926e-12,3.1609600984801004e-12,6.844814173575951e-13
11920.0,1.281845081363276e-12,1.3632229447627003e-12,1.0604283565087523e-13
11930.0,1.3910670376427936e-12,1.942179384188765e-12,8.784101027667e-13
11940.0,8.433945538826616e-13,1.0151177883637775e-12,5.971282501764471e-13
11950.0,2.6940380343417794e-12,1.1161607115878193e-12,2.789347627636658e-12
11960.0,5.968466993931692e-12,3.259193847248513e-12,3.915071263298694e-12
11970.0,3.3528339878348493e-12,9.333214688511288e-13,5.461883855900293e-13
11980.0,3.768611928594138e-12,2.2668049758127547e-12,3.1803914611430634e-13
11990.0,2.980942789305762e-12,1.2535630838835382e-12,5.87833606766781e-13
12000.0,1.9317686804622056e-12,1.8067935907303663e-12,3.338197454065472e-13
12010.0,3.0955164457945198e-12,1.1559856117358423e-12,3.130725811670606e-13
12020.0,1.780265908890365e-12,1.5761009948973905e-12,5.439468550019627e-13
12030.0,9.50919398211549e-13,1.1315343965367574e-12,5.287172931135584e-13
12040.0,2.146729879173535e-12,1.7838370713632018e-12,6.457634590188923e-13
12050.0,2.454099321668365e-12,1.1414326120940086e-12,6.959904817848711e-13
12060.0,5.520151307519936e-12,1.8988232407083897e-12,7.004149822219595e-13
12070.0,3.043346620360585e-12,1.3030896951962246e-12,9.568321275677628e-13
12080.0,4.445198216279924e-12,2.411679233922472e-12,3.7705388533880094e-13
12090.0,3.6827496617712386e-12,2.9510350402854963e-12,2.9470660987740824e-13
12100.0,4.099356472736485e-13,1.5291674370068616e-12,4.908820845055545e-13
12110.0,3.1451919197649235e-12,2.814994238017508e-12,4.840386871598594e-13
12120.0,1.9678990848558493e-12,7.70539678910524e-13,7.024584146175453e-13
12130.0,1.2662073645155585e-12,9.505413650637868e-13,8.490859112726552e-13
12140.0,8.590052842660632e-13,5.734841898230011e-13,2.8789456505510326e-13
12150.0,1.611961977352385e-12,6.498060382462139e-13,4.798963912577796e-13
12160.0,1.3587525868740463e-12,8.817835742835426e-13,3.1200177190777597e-13
12170.0,2.1227768277475286e-12,1.6246361281326669e-12,1.2401735614326405e-12
12180.0,4.857346554033275e-12,4.841064871571554e-13,2.1158987461360616e-12
12190.0,6.313899300436554e-12,7.57196672944779e-13,2.7265478675509113e-12
12200.0,3.232975046310632e-12,1.5259776180508e-12,1.8215874967861007e-12
12210.0,6.339888430994222e-12,1.8740932279690662e-12,6.960344514527269e-13
12220.0,4.1648594174145645e-12,1.4551986283494495e-12,5.587073641777442e-13
12230.0,3.094827910853286e-12,1.6744233465076038e-12,8.24000008416691e-13
12240.0,2.174294909716317e-12,8.058849494435312e-14,6.668295300004781e-13
